block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_69361,12966,0,CASEYVILLE MARYBELLE - TO FLYING J,88458,1_merged_2075095,2073150
a_6551,12789,1,TO HANLEY STA,87585,3_merged_2075093,2040339
a_65421,12789,1,TO HANLEY STA,87585,3_merged_2075093,2040338
b_69361,12966,0,CASEYVILLE MARYBELLE - TO FLYING J,88458,1_merged_2075095,2073155
b_69362,12966,0,CASEYVILLE MARYBELLE - TO FLYING J,88458,1_merged_2075095,2073154
b_69361,12966,0,CASEYVILLE MARYBELLE - TO FLYING J,88458,1_merged_2075095,2073157
b_69362,12966,0,CASEYVILLE MARYBELLE - TO FLYING J,88458,1_merged_2075095,2073156
a_69162,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048100
a_69161,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048101
a_69162,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048102
a_69161,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048103
a_69162,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048104
a_69161,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048105
a_69162,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048106
a_69161,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048107
a_69161,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048108
a_69162,12838,1,ROSEMONT - TO 49TH & STATE,87808,1_merged_2075092,2048109
a_65298,12804,1,TO HANLEY STA,87644,3_merged_2075093,2042633
b_65626,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069242
b_65785,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070881
b_62515,12941,1,TO CLAYTON STA,88341,1_merged_2075095,2068509
b_62263,12925,0,TO ROCK ROAD STA,88261,3_merged_2075096,2066576
b_62515,12941,0,TO BALLAS TC,88339,3_merged_2075096,2068559
b_67115,12973R,0,TO SHILOH SCOTT,88485,2_merged_2075097,2073847
b_67111,12973B,0,TO FAIRVIEW HEIGHTS,88478,2_merged_2075097,2073846
b_67101,12973R,0,TO SHILOH SCOTT,88485,2_merged_2075097,2073845
b_69442,12969,1,ST CLAIR SQ - TO COLLEGE STA,88470,1_merged_2075095,2073336
b_67111,12973B,0,TO FAIRVIEW HEIGHTS,88478,2_merged_2075097,2073843
b_69443,12969,1,ST CLAIR SQ - TO COLLEGE STA,88470,1_merged_2075095,2073330
b_67114,12973B,0,TO FAIRVIEW HEIGHTS,88478,2_merged_2075097,2073841
b_69446,12969,1,ST CLAIR SQ - TO COLLEGE STA,88469,1_merged_2075095,2073332
b_69445,12969,1,ST CLAIR SQ - TO COLLEGE STA,88470,1_merged_2075095,2073339
b_69444,12969,1,ST CLAIR SQ - TO COLLEGE STA,88470,1_merged_2075095,2073338
b_62512,12981,1,TO BALLAS TC,88514,3_merged_2075096,2074726
a_65294,12804,1,TO HANLEY STA,87644,3_merged_2075093,2042639
a_62111,12791,0,TO CWE STA,87591,1_merged_2075092,2040489
a_6293,12791,0,TO CWE STA,87591,1_merged_2075092,2040488
b_62201,12922,1,TO STLCC MERAMEC,88250,1_merged_2075095,2066098
b_62202,12922,1,TO STLCC MERAMEC,88250,1_merged_2075095,2066099
a_62111,12791,0,TO CWE STA,87591,1_merged_2075092,2040485
a_6293,12791,0,TO CWE STA,87591,1_merged_2075092,2040484
a_62112,12791,0,TO CWE STA,87591,1_merged_2075092,2040487
a_6295,12791,0,TO CWE STA,87591,1_merged_2075092,2040486
a_62111,12791,0,TO CWE STA,87591,1_merged_2075092,2040481
a_6293,12791,0,TO CWE STA,87591,1_merged_2075092,2040480
a_62112,12791,0,TO CWE STA,87591,1_merged_2075092,2040483
a_6295,12791,0,TO CWE STA,87591,1_merged_2075092,2040482
b_65562,12943,0,TO RIVERVIEW TC,88352,2_merged_2075097,2068867
b_62482,12939,0,TO SHREWSBURY STA,88330,2_merged_2075097,2068287
b_62652,12948,0,TO SO CO MALL,88371,1_merged_2075095,2069629
b_9,12990,0,GREEN LINE,88540,2_merged_2075097,2075055
b_65782,12955,0,TO HAMPTON LOOP,88410,1_merged_2075095,2070887
b_62202,12922,1,TO STLCC MERAMEC,88250,1_merged_2075095,2066077
b_65803,12956,0,TO 14TH & SPRUCE,88414,2_merged_2075097,2071179
a_62126,12792,1,TO SHREWSBURY STA,87595,2_merged_2075094,2040857
b_6293,12915,1,TO HAMPTON LOOP,88224,1_merged_2075095,2064838
b_6291,12915,1,TO HAMPTON LOOP,88224,1_merged_2075095,2064839
b_6298,12915,0,TO CWE STA,88222,1_merged_2075095,2064836
b_6293,12915,0,TO CWE STA,88222,1_merged_2075095,2064837
b_6295,12915,0,TO CWE STA,88222,1_merged_2075095,2064834
b_6292,12915,0,TO CWE STA,88222,1_merged_2075095,2064835
b_6293,12915,0,TO CWE STA,88222,1_merged_2075095,2064832
b_6291,12915,0,TO CWE STA,88222,1_merged_2075095,2064833
b_6292,12915,0,TO CWE STA,88222,1_merged_2075095,2064830
b_6298,12915,0,TO CWE STA,88222,1_merged_2075095,2064831
b_65297,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066896
a_65673,12825,0,TO CIVIC CENTER,87743,1_merged_2075092,2045521
b_65296,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066894
b_65298,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066895
b_65297,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066892
a_62411,12811,1,TO SHREWSBURY STA,87678,1_merged_2075092,2043459
b_65298,12928,1,TO DEPAUL HOSP ONLY,88273,2_merged_2075097,2066890
a_6542,12788,0,FOREST PARK TROLLEY TO SCIENCE CENTER,87577,1_merged_2075092,2040000
a_65750,12829,1,TO CHESTERFIELD MALL,87765,1_merged_2075092,2046225
a_65675,12825,0,TO CIVIC CENTER,87743,1_merged_2075092,2045523
b_65297,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066898
b_65295,12928,1,TO HANLEY STA,88275,2_merged_2075097,2066899
a_69112,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,2_merged_2075094,2047592
a_69111,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,2_merged_2075094,2047593
a_69115,12835,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,87796,2_merged_2075094,2047590
a_6542,12788,1,FOREST PARK TROLLEY TO METROLINK,87579,1_merged_2075092,2040002
a_69109,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047596
a_69107,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047597
a_69112,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047594
a_69111,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047595
b_62491,12925,0,TO ROCK ROAD STA,88261,2_merged_2075097,2066540
a_65671,12825,0,TO CIVIC CENTER,87743,1_merged_2075092,2045525
a_69105,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047598
a_69108,12835,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,87793,3_merged_2075093,2047599
b_62495,12925,1,TO MAPLEWOOD STA,88263,2_merged_2075097,2066544
b_62253,12925,1,TO MAPLEWOOD STA,88263,2_merged_2075097,2066545
b_62492,12925,1,TO MAPLEWOOD STA,88263,2_merged_2075097,2066546
a_65672,12825,0,TO CIVIC CENTER,87743,1_merged_2075092,2045524
a_62441,12813,1,TO BALLAS TC,87693,1_merged_2075092,2043682
a_62442,12813,1,TO BALLAS TC,87693,1_merged_2075092,2043683
a_62444,12813,1,TO BALLAS TC,87693,1_merged_2075092,2043680
a_62445,12813,1,TO BALLAS TC,87693,1_merged_2075092,2043681
a_62445,12813,1,TO BALLAS TC,87693,1_merged_2075092,2043686
a_65676,12825,0,TO CIVIC CENTER,87743,1_merged_2075092,2045527
a_62443,12813,1,TO BALLAS TC,87693,1_merged_2075092,2043684
a_62444,12813,1,TO BALLAS TC,87693,1_merged_2075092,2043685
a_62442,12813,1,TO BALLAS TC,87692,1_merged_2075092,2043688
a_6541,12788,1,FOREST PARK TROLLEY TO METROLINK,87579,1_merged_2075092,2040006
b_62659,12948,1,TO CIVIC CENTER,88372,2_merged_2075097,2069734
b_69141,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072293
a_655,12786,0,TO CWE STA,87566,1_merged_2075092,2039539
a_6541,12788,1,FOREST PARK TROLLEY TO METROLINK,87579,1_merged_2075092,2040009
a_62202,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041826
a_62201,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041827
a_62202,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041820
a_62201,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041821
a_62202,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041822
a_62201,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041823
b_69192,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,1_merged_2075095,2072642
b_62541,12942,0,TO CWE STA VIA BRENTWOOD STA,88344,1_merged_2075095,2068609
a_62202,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041828
a_62201,12798,1,TO STLCC MERAMEC,87619,2_merged_2075094,2041829
b_62542,12942,0,TO CWE STA VIA BRENTWOOD STA,88344,1_merged_2075095,2068608
b_62515,12981,0,TO DELMAR GARDENS CHESTERFIELD,88512,1_merged_2075095,2074609
b_62659,12948,0,TO SO CO MALL,88371,2_merged_2075097,2069730
b_62652,12948,0,TO SO CO MALL,88371,2_merged_2075097,2069731
b_62254,12925,0,TO ROCK ROAD STA,88261,2_merged_2075097,2066522
b_62513,12981,1,TO BALLAS TC,88514,1_merged_2075095,2074644
b_62542,12942,0,TO CWE STA VIA BRENTWOOD STA,88344,1_merged_2075095,2068605
b_67110,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,3_merged_2075096,2074310
b_62513,12981,1,TO BALLAS TC,88514,1_merged_2075095,2074647
b_67108,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,3_merged_2075096,2074316
b_67111,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,3_merged_2075096,2074317
a_69321,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048818
a_69324,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048819
a_69322,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048816
a_69323,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048817
a_62841,12834,1,DOWNTOWN TROLLEY,87791,3_merged_2075093,2047374
a_69324,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048815
a_69322,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048812
a_69323,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048813
a_69321,12841,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA VIA ST CLAIR SQUARE,87821,3_merged_2075093,2048810
a_62842,12834,1,DOWNTOWN TROLLEY,87791,3_merged_2075093,2047371
b_62491,12940,1,TO W CTY MALL ONLY,88335,2_merged_2075097,2068399
b_62541,12942,0,TO CWE STA VIA BRENTWOOD STA,88344,1_merged_2075095,2068606
b_62492,12940,0,TO MAPLEWOOD STA,88333,2_merged_2075097,2068393
b_62542,12942,0,TO CWE STA VIA BRENTWOOD STA,88344,1_merged_2075095,2068601
b_62491,12940,0,TO MAPLEWOOD STA,88333,2_merged_2075097,2068391
b_62495,12940,0,TO MAPLEWOOD STA,88333,2_merged_2075097,2068390
b_62252,12940,0,TO MAPLEWOOD STA,88333,2_merged_2075097,2068397
b_62254,12940,0,TO MAPLEWOOD STA,88333,2_merged_2075097,2068396
b_62251,12940,0,TO MAPLEWOOD STA,88333,2_merged_2075097,2068395
b_62543,12942,0,TO CWE STA VIA BRENTWOOD STA,88344,1_merged_2075095,2068600
b_6272,12914,0,TO SHAW PARK RIDE LOT ONLY,88217,3_merged_2075096,2064766
b_6276,12914,0,TO SHAW PARK RIDE LOT ONLY,88217,3_merged_2075096,2064767
b_6276,12914,0,TO SHAW PARK RIDE LOT ONLY,88217,3_merged_2075096,2064764
b_6275,12914,0,TO SHAW PARK RIDE LOT ONLY,88217,3_merged_2075096,2064765
b_69191,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,1_merged_2075095,2072640
b_69141,12961,1,MISSOURI AVE ML KING,88434,1_merged_2075095,2072233
b_6271,12914,1,TO CIVIC CENTER,88220,2_merged_2075097,2064760
b_62712,12914,1,TO CIVIC CENTER,88220,2_merged_2075097,2064761
b_67111,12973B,0,TO FAIRVIEW HEIGHTS,88478,3_merged_2075096,2074115
b_69323,12965,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA,88451,2_merged_2075097,2073060
b_6275,12914,0,TO SHAW PARK RIDE LOT ONLY,88217,3_merged_2075096,2064768
b_62713,12914,0,TO SHAW PARK RIDE LOT ONLY,88217,3_merged_2075096,2064769
b_62202,12922,1,TO STLCC MERAMEC,88250,2_merged_2075097,2066155
b_62125,12916,1,TO SHREWSBURY STA,88226,1_merged_2075095,2065094
b_65726,12952,0,TO RIVERVIEW TC VIA FOREST PARK,88386,2_merged_2075097,2070354
b_62327,12930,0,TO RIVERVIEW TC,88287,3_merged_2075096,2067204
b_67106,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88489,3_merged_2075096,2074306
b_62444,12937,0,TO CATALAN LOOP,88321,2_merged_2075097,2068025
b_62445,12937,0,TO CATALAN LOOP,88321,2_merged_2075097,2068024
b_62125,12916,0,TO 14TH & SPRUCE,88225,1_merged_2075095,2065015
b_62123,12916,0,TO 14TH & SPRUCE,88225,1_merged_2075095,2065014
b_62445,12937,0,TO CATALAN LOOP,88321,2_merged_2075097,2068021
b_62123,12916,0,TO 14TH & SPRUCE,88225,1_merged_2075095,2065012
b_62446,12937,0,TO CATALAN LOOP,88321,2_merged_2075097,2068023
b_62123,12916,0,TO 14TH & SPRUCE,88225,1_merged_2075095,2065010
b_65703,12950,1,TO RIVERVIEW TC,88380,2_merged_2075097,2070099
b_67110,12973R,0,TO SHILOH SCOTT,88485,2_merged_2075097,2073927
b_62124,12916,1,TO SHREWSBURY STA,88226,1_merged_2075095,2065090
b_62442,12937,0,TO CATALAN LOOP,88321,2_merged_2075097,2068029
b_62444,12937,0,TO CATALAN LOOP,88321,2_merged_2075097,2068028
b_62125,12916,0,TO 14TH & SPRUCE,88225,1_merged_2075095,2065019
b_62124,12916,0,TO 14TH & SPRUCE,88225,1_merged_2075095,2065018
b_62201,12922,1,TO STLCC MERAMEC,88250,2_merged_2075097,2066154
a_69421,12844,0,BELLEVILLE SHILOH SCOTT - TO SHILOH SCOTT STA,87833,1_merged_2075092,2048944
b_62493,12940,1,TO WILDWOOD,88336,1_merged_2075095,2068340
b_4,12990,0,GREEN LINE,88540,1_merged_2075095,2075035
a_62842,12834,0,DOWNTOWN TROLLEY,87790,2_merged_2075094,2047265
b_62652,12948,0,TO SO CO MALL,88371,2_merged_2075097,2069716
b_65724,12952,0,TO RIVERVIEW TC VIA FOREST PARK,88386,2_merged_2075097,2070355
b_62329,12930,0,TO RIVERVIEW TC,88287,3_merged_2075096,2067205
a_62841,12834,0,DOWNTOWN TROLLEY,87790,2_merged_2075094,2047266
b_69191,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,1_merged_2075095,2072646
b_65271,12944,0,TO ROCK ROAD STA,88358,2_merged_2075097,2069013
a_62842,12834,0,DOWNTOWN TROLLEY,87790,2_merged_2075094,2047267
b_65621,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069254
b_65702,12950,1,TO RIVERVIEW TC,88380,2_merged_2075097,2070098
b_69321,12965,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA,88453,2_merged_2075097,2073062
a_69421,12844,0,BELLEVILLE SHILOH SCOTT - TO SHILOH SCOTT STA,87833,1_merged_2075092,2048940
b_65561,12943,1,TO HANLEY STA,88355,2_merged_2075097,2068882
a_69421,12844,0,BELLEVILLE SHILOH SCOTT - TO SHILOH SCOTT STA,87833,1_merged_2075092,2048941
b_1,12990,0,GREEN LINE,88540,1_merged_2075095,2075036
a_62841,12834,0,DOWNTOWN TROLLEY,87790,2_merged_2075094,2047262
a_67121,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,1_merged_2075092,2049432
b_69145,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072269
a_62842,12834,0,DOWNTOWN TROLLEY,87790,2_merged_2075094,2047263
a_65622,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045059
a_65768,12830,1,TO LACKLAND & ALTOM VIA JCC,87778,1_merged_2075092,2046393
b_62521,12941,0,TO BALLAS TC,88339,1_merged_2075095,2068478
b_69333,12965,1,O'FALLON FAIRVIEW HGHTS - TO FAIRVIEW HGHTS STA,88453,2_merged_2075097,2073065
a_65764,12830,1,TO LACKLAND & ALTOM VIA JCC,87778,1_merged_2075092,2046392
a_65619,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045051
a_65618,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045050
a_65614,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045053
a_65622,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045052
a_65621,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045055
a_65767,12830,1,TO LACKLAND & ALTOM VIA JCC,87778,1_merged_2075092,2046391
a_65618,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045057
a_65613,12823,0,TO LOUGHBOROUGH COMMONS,87738,2_merged_2075094,2045056
a_62123,12792,1,TO SHREWSBURY STA,87595,2_merged_2075094,2040870
a_6522,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039919
a_6524,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039918
b_62258,12925,1,TO MAPLEWOOD STA,88263,1_merged_2075095,2066494
a_65701,12826,1,TO RIVERVIEW TC,87749,3_merged_2075093,2045803
a_6523,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039913
a_62841,12834,0,DOWNTOWN TROLLEY,87790,2_merged_2075094,2047268
a_6522,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039911
a_6524,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039910
a_6523,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039917
a_6521,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039916
a_6522,12787,0,TO MAPLEWOOD STA,87572,3_merged_2075093,2039915
a_62841,12834,0,DOWNTOWN TROLLEY,87790,2_merged_2075094,2047269
b_62825,12957,1,TO HANLEY STA,88420,1_merged_2075095,2071305
a_62495,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042229
a_62252,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042228
a_65763,12830,1,TO LACKLAND & ALTOM VIA JCC,87778,1_merged_2075092,2046395
b_65723,12952,0,TO RIVERVIEW TC VIA FOREST PARK,88386,2_merged_2075097,2070353
a_62251,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042223
a_67109,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049529
a_62255,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042221
a_62491,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042220
a_62493,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042227
a_62492,12801,1,TO MAPLEWOOD STA,87631,2_merged_2075094,2042226
a_62251,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042225
a_62252,12801,1,TO MAPLEWOOD STA,87632,2_merged_2075094,2042224
a_65730,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045947
a_65727,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045946
a_65622,12823,0,TO LOUGHBOROUGH COMMONS,87738,3_merged_2075093,2045237
a_65725,12828,0,TO RIVERVIEW TC,87753,1_merged_2075092,2045944
a_65619,12823,0,TO LOUGHBOROUGH COMMONS,87738,3_merged_2075093,2045231
a_65726,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045942
a_65619,12823,0,TO LOUGHBOROUGH COMMONS,87738,3_merged_2075093,2045233
a_65617,12823,0,TO LOUGHBOROUGH COMMONS,87738,3_merged_2075093,2045232
a_62131,12792,0,TO 14TH & SPRUCE,87594,3_merged_2075093,2040877
a_67109,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,3_merged_2075093,2049998
a_65619,12823,0,TO LOUGHBOROUGH COMMONS,87738,3_merged_2075093,2045238
a_65725,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045949
a_65721,12828,0,TO RIVERVIEW TC,87755,1_merged_2075092,2045948
a_67103,12849B,0,TO FAIRVIEW HEIGHTS,87847,3_merged_2075093,2049837
a_62131,12792,0,TO 14TH & SPRUCE,87594,3_merged_2075093,2040879
b_65674,12949,1,TO STLCC FLORISSANT VALLEY,88376,2_merged_2075097,2069964
b_69105,12959,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,88427,1_merged_2075095,2071804
a_67112,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049527
b_67111,12973B,1,TO SHREWSBURY LANSDOWNE I-44,88488,1_merged_2075095,2073708
b_65371,12932,1,TO N BROADWAY TC,88293,1_merged_2075095,2067432
b_65613,12947,0,TO LOUGHBOROUGH COMMONS,88369,1_merged_2075095,2069214
a_67106,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049526
b_69145,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072264
b_67126,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073517
b_65164,12919,1,TO RIVERVIEW TC,88240,3_merged_2075096,2065804
a_67109,12849B,0,TO FAIRVIEW HEIGHTS,87847,3_merged_2075093,2049833
b_67105,12973R,0,TO SHILOH SCOTT,88485,1_merged_2075095,2073516
b_67108,12973R,1,TO LAMBERT AIRPORT TERMINAL #1,88493,2_merged_2075097,2073966
a_67107,12849R,0,TO SHILOH SCOTT,87854,3_merged_2075093,2049832
b_8,12990,0,GREEN LINE,88540,2_merged_2075097,2075063
b_8,12990,0,GREEN LINE,88540,2_merged_2075097,2075062
b_8,12990,0,GREEN LINE,88540,2_merged_2075097,2075061
b_8,12990,0,GREEN LINE,88540,2_merged_2075097,2075060
b_11,12990,0,GREEN LINE,88540,3_merged_2075096,2075067
a_67111,12849B,0,TO FAIRVIEW HEIGHTS,87847,2_merged_2075094,2049523
a_651,12786,1,TO MALLINCKRODT CTR ONLY,87569,3_merged_2075093,2039763
a_65295,12804,0,TO ROCK ROAD STA,87641,2_merged_2075094,2042550
b_69361,12966,1,CASEYVILLE MARYBELLE - TO CASEYVILLE,88460,1_merged_2075095,2073168
b_11,12990,0,GREEN LINE,88540,3_merged_2075096,2075069
a_67110,12849R,0,TO SHILOH SCOTT,87854,3_merged_2075093,2049830
b_65672,12949,1,TO STLCC FLORISSANT VALLEY,88376,3_merged_2075096,2070019
b_65673,12949,1,TO STLCC FLORISSANT VALLEY,88376,3_merged_2075096,2070018
b_69362,12966,1,CASEYVILLE MARYBELLE - TO FAIRVIEW HEIGHTS STATION ONLY,88459,1_merged_2075095,2073169
b_69110,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,3_merged_2075096,2071940
a_67112,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,2_merged_2075094,2049657
b_69111,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,3_merged_2075096,2071942
b_69101,12959,0,MAIN ST STATE ST - TO 5TH & MO - VIA FAIRVIEW HGTS STA,88424,1_merged_2075095,2071767
a_67104,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049198
a_67103,12849B,0,TO FAIRVIEW HEIGHTS,87847,1_merged_2075092,2049199
b_69101,12959,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,88427,3_merged_2075096,2071946
a_67105,12849R,1,TO LAMBERT AIRPORT TERMINAL #1,87862,2_merged_2075094,2049656
a_67112,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049194
a_67113,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049195
a_67113,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049196
a_67107,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049197
a_67119,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049190
a_69326,12866,1,SCOTT AFB EAST BASE SHUTTLE TO SCOTT STA,87907,1_merged_2075092,2050648
a_67102,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049192
a_67114,12849R,0,TO SHILOH SCOTT,87854,1_merged_2075092,2049193
a_62660,12824,1,TO CIVIC CENTER,87741,3_merged_2075093,2045485
b_69195,12963,1,ALTA SITA TO EMERSON PARK VIA CHURCH,88443,2_merged_2075097,2072701
a_65803,12832,1,TO CLAYTON STA,87785,3_merged_2075093,2046946
b_65151,12917,0,TO CWE STA,88228,2_merged_2075097,2065339
b_69103,12959,1,MAIN ST STATE ST - TO BELLEVILLE STA - VIA FAIRVIEW HGTS STA,88427,1_merged_2075095,2071806
a_62660,12824,1,TO CIVIC CENTER,87741,3_merged_2075093,2045482
b_4,12990,0,GREEN LINE,88540,1_merged_2075095,2075033
b_65381,12934,0,TO FVCC,88304,2_merged_2075097,2067715
b_65401,12934,0,TO FVCC,88304,2_merged_2075097,2067712
b_65382,12934,0,TO FVCC,88304,2_merged_2075097,2067713
b_65381,12934,0,TO FVCC,88304,2_merged_2075097,2067710
a_67104,12849R,1,TO LAMBERT AIRPORT TERMINAL #1,87862,2_merged_2075094,2049652
b_69145,12961,0,19TH & CENTRAL,88433,2_merged_2075097,2072266
a_67125,12849B,0,TO FAIRVIEW HEIGHTS,87847,1_merged_2075092,2049307
b_69321,12965,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,88450,1_merged_2075095,2072949
a_67114,12849B,1,TO SHREWSBURY LANSDOWNE I-44,87858,2_merged_2075094,2049651
b_69321,12965,0,O'FALLON FAIRVIEW HGHTS - TO SHILOH SCOTT STA - VIA ST CLAIR SQUARE,88450,1_merged_2075095,2072945
